City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,kem',64.9555,34.5793,17.37,65,49,3.41,RU,1693382840
364,bandundu,-3.3167,17.3667,30.46,49,39,2.38,CD,1693382841
365,marquette,46.5333,-87.6335,11.3,81,0,0.89,US,1693382841
366,kralendijk,12.15,-68.2667,28.99,79,40,6.17,BQ,1693382841
367,sabang,5.8933,95.3214,28.57,76,89,9.28,ID,1693382842
368,sarvar,47.2539,16.9352,16.51,84,100,3.59,HU,1693382843
369,udachny,66.4167,112.4,18.03,88,100,2.46,RU,1693382843
370,palu,-0.8917,119.8707,29.33,74,100,1.75,ID,1693382843
371,rongelap,11.1635,166.8941,28.85,77,83,6.82,MH,1693382844
372,i-n-salah,27.1935,2.4607,35.12,29,0,4.07,DZ,1693382844
373,sandnessjoen,66.0217,12.6316,14.06,77,40,2.57,NO,1693382845
374,ebon,4.582,168.6964,28.76,74,77,2.24,MH,1693382846
375,macheng,31.1783,115.0319,28.33,59,100,3.33,CN,1693382847
376,adrar,20.5022,-10.0711,30.08,49,0,5.55,MR,1693382847
377,al kharj,24.155,47.3346,44.64,8,7,5.92,SA,1693382848
378,tolanaro,-25.0319,46.9987,22.65,56,72,6.36,MG,1693382849
379,coxen hole,16.3244,-86.5366,28.44,78,100,2.08,HN,1693382849
380,noosa heads,-26.3833,153.15,18.39,81,42,4.63,AU,1693382850
381,bubaque,11.2833,-15.8333,26.73,79,94,5.16,GW,1693382850
382,lompoc,34.6391,-120.4579,15.32,93,0,2.06,US,1693382851
383,picota,-6.9197,-76.3304,22.26,85,13,0.22,PE,1693382852
384,kayangel,8.0823,134.7173,28.41,82,81,5.68,PW,1693382853
385,talnakh,69.4865,88.3972,16.85,47,100,2.97,RU,1693382853
386,nagqu,31.5,92.0,18.14,33,96,3.34,CN,1693382836
387,geraldton,-28.7667,114.6,29.23,34,0,6.17,AU,1693382854
388,villajoyosa,38.5075,-0.2335,27.68,69,31,2.96,ES,1693382855
389,bunia,1.5667,30.25,28.25,34,54,3.86,CD,1693382855
390,vallenar,-28.5708,-70.7581,14.37,40,0,1.24,CL,1693382856
391,neustadt-glewe,53.3785,11.5926,17.94,71,99,2.13,DE,1693382856
392,ponta delgada,37.7333,-25.6667,21.4,83,20,2.06,PT,1693382857
393,chernyshevskiy,63.0128,112.4714,25.28,45,100,4.03,RU,1693382857
394,aromashevo,56.8602,68.6375,11.46,96,100,1.99,RU,1693382857
395,kirakira,-10.4544,161.9205,25.83,88,65,1.3,SB,1693382858
396,suntar,62.1444,117.6319,28.13,32,100,2.45,RU,1693382858
397,dolinsk,47.35,142.8,14.41,95,100,3.15,RU,1693382859
398,horta,38.5333,-28.6333,22.23,90,20,3.09,PT,1693382859
399,riversdale,18.1659,-76.9642,28.92,96,48,0.57,JM,1693382860
400,piti village,13.4626,144.6933,27.03,95,100,4.63,GU,1693382860
401,nguigmi,14.2495,13.1092,31.89,45,95,8.79,NE,1693382861
402,torghay,49.6339,63.4981,16.05,43,100,8.37,KZ,1693382861
403,isafjordur,66.0755,-23.124,8.02,81,20,0.0,IS,1693382862
404,saint-francois,46.4154,3.9054,13.15,82,0,0.51,FR,1693382862
405,sydney,-33.8679,151.2073,15.31,81,75,5.14,AU,1693382607
406,kirishi,59.4471,32.0205,21.73,49,91,3.72,RU,1693382863
407,keflavik,64.0049,-22.5624,10.24,87,100,2.06,IS,1693382863
408,benavente,42.0025,-5.6783,14.81,66,100,1.34,ES,1693382864
409,aden,12.7794,45.0367,31.39,73,10,6.66,YE,1693382864
410,sinabang,2.4803,96.3801,27.83,80,62,1.6,ID,1693382865
411,nishinoomote,30.7333,131.0,27.96,83,0,7.37,JP,1693382835
412,lorengau,-2.0226,147.2712,26.88,84,39,4.06,PG,1693382866
413,burang,30.25,81.1667,16.39,23,0,2.78,CN,1693382866
414,nizhneudinsk,54.9076,99.0276,20.4,79,100,3.44,RU,1693382867
415,colares,38.7992,-9.4469,20.74,80,75,17.88,PT,1693382868
416,puerto san jose,13.9256,-90.8244,26.31,86,97,1.37,GT,1693382868
417,dudinka,69.4058,86.1778,13.19,54,70,10.0,RU,1693382869
418,tyukhtet,56.5389,89.3011,22.68,51,3,2.62,RU,1693382869
419,mariehamn,60.0973,19.9348,15.46,100,100,3.09,AX,1693382870
420,bowen,-20.0167,148.2333,20.92,73,56,2.36,AU,1693382870
421,yanam,16.7333,82.2167,36.05,41,34,1.75,IN,1693382870
422,ghat,24.9647,10.1728,33.49,20,34,1.81,LY,1693382871
423,kupang,-10.1667,123.5833,32.32,27,20,11.32,ID,1693382872
424,el jadid,33.2549,-8.506,22.66,76,0,4.54,MA,1693382872
425,lhasa,29.65,91.1,22.89,35,24,1.93,CN,1693382692
426,lata,40.1629,-8.3327,17.12,79,45,1.19,PT,1693382873
427,ain sefra,32.75,-0.5833,24.2,21,100,2.41,DZ,1693382873
428,road town,18.4167,-64.6167,28.05,80,98,6.3,VG,1693382874
429,la passe,45.5549,-0.8967,17.8,72,83,2.62,FR,1693382875
430,kone,-21.0595,164.8658,20.64,93,98,1.67,NC,1693382875
431,timmins,48.4669,-81.3331,3.91,95,91,3.24,CA,1693382875
432,lesogorsk,56.0458,99.5136,18.9,87,100,2.54,RU,1693382876
433,kamina,-8.7386,24.9906,26.61,31,45,3.73,CD,1693382876
434,navoiy,40.0844,65.3792,29.71,23,100,8.23,UZ,1693382877
435,codrington,-38.2667,141.9667,10.61,66,100,5.54,AU,1693382878
436,chinchilla,-26.75,150.6333,15.45,67,60,8.83,AU,1693382878
437,kuqa,41.7278,82.9364,31.8,14,0,6.24,CN,1693382878
438,idukki,9.85,76.9667,27.61,65,98,3.51,IN,1693382652
439,zouerate,22.7187,-12.4521,31.67,40,9,3.19,MR,1693382879
440,port isabel,26.0734,-97.2086,28.02,91,75,1.54,US,1693382880
441,lutsk,50.7593,25.3424,26.79,67,100,0.45,UA,1693382880
442,hami,42.8,93.45,30.4,20,100,3.49,CN,1693382881
443,namsos,64.4662,11.4957,13.03,100,75,3.6,NO,1693382881
444,otofuke,42.9917,143.2003,19.53,84,100,2.87,JP,1693382882
445,zhosaly,45.4878,64.0781,19.73,38,25,10.13,KZ,1693382629
446,shahr-e babak,30.1165,55.1186,30.03,12,0,2.64,IR,1693382883
447,cidreira,-30.1811,-50.2056,12.66,93,3,2.62,BR,1693382883
448,menaka,15.9182,2.4022,32.43,49,57,7.06,ML,1693382884
449,bechar,31.6167,-2.2167,28.18,16,0,2.57,DZ,1693382885
450,seminole,28.7086,-81.2081,26.72,94,100,4.63,US,1693382885
451,totness,5.8833,-56.3167,25.68,90,4,3.79,SR,1693382886
452,dori,14.0354,-0.0345,29.33,62,15,5.55,BF,1693382886
453,princeton,25.5384,-80.4089,30.01,85,40,4.12,US,1693382887
454,al marj,32.488,20.8317,27.21,43,6,4.42,LY,1693382888
455,kiunga,-6.1219,141.2906,25.63,84,100,0.81,PG,1693382888
456,bodaybo,57.8506,114.1933,26.28,38,0,0.86,RU,1693382888
457,magadan,59.5667,150.8,18.63,86,12,2.5,RU,1693382889
458,pesaro,43.9036,12.8903,21.08,77,26,2.68,IT,1693382890
459,ellsworth,44.5434,-68.4195,18.49,98,100,1.54,US,1693382890
460,tongouson,5.0214,120.1328,28.8,78,50,4.77,PH,1693382891
461,chipinge,-20.1883,32.6236,17.1,57,85,2.75,ZW,1693382892
462,olovyannaya,50.95,115.5667,25.1,21,6,6.45,RU,1693382892
463,kavieng,-2.5744,150.7967,27.49,79,79,4.73,PG,1693382893
464,figuig (centre),32.1089,-1.2286,26.81,18,24,3.68,MA,1693382894
465,pionerskiy,54.9508,20.2275,21.53,77,100,6.07,RU,1693382894
466,nurota,40.5614,65.6886,29.74,19,100,8.14,UZ,1693382895
467,masuguru,-11.3667,38.4167,29.52,32,1,3.15,TZ,1693382896
468,filadelfia,39.9523,-75.1638,23.72,92,100,1.54,US,1693382897
469,happy valley-goose bay,53.3168,-60.3315,14.6,79,100,1.77,CA,1693382897
470,jaru,-10.4389,-62.4664,25.41,68,17,0.06,BR,1693382898
471,cusseta,32.3054,-84.7727,22.91,99,100,3.41,US,1693382898
472,lichinga,-13.3128,35.2406,17.05,63,20,4.63,MZ,1693382899
473,maitum,6.0392,124.4986,29.41,68,6,2.0,PH,1693382899
474,fraserburgh,57.6874,-2.0184,11.35,82,24,6.75,GB,1693382900
475,beloyarskiy,63.7119,66.6722,13.3,86,100,4.17,RU,1693382900
476,gouyave,12.1646,-61.7296,27.81,80,99,6.88,GD,1693382901
477,colonia,50.9333,6.95,18.82,76,0,3.6,DE,1693382901
478,buchanan,5.8808,-10.0467,24.49,89,100,1.98,LR,1693382902
479,pangody,65.85,74.4859,16.78,42,84,4.65,RU,1693382903
480,fisterra,42.9049,-9.2629,17.23,82,92,4.83,ES,1693382903
481,sipalay,9.75,122.5,28.11,85,100,6.64,PH,1693382904
482,boguchany,58.3814,97.4531,23.68,49,100,3.51,RU,1693382904
483,kinablangan,7.6947,126.5503,30.43,74,13,4.78,PH,1693382905
484,kiruhura,-2.4773,29.7679,24.09,35,15,3.15,RW,1693382906
485,huayin,34.5675,110.0921,30.3,46,0,0.89,CN,1693382907
486,broome,42.2506,-75.833,20.81,84,100,1.54,US,1693382907
487,dawesville,30.9224,-84.0091,24.26,96,100,4.63,US,1693382907
488,novonikolayevskiy,50.9738,42.3649,19.88,47,6,1.79,RU,1693382908
489,olyokminsk,60.3736,120.4264,28.17,29,18,0.24,RU,1693382908
490,wichita falls,33.9137,-98.4934,26.08,50,0,2.57,US,1693382909
491,yeniseysk,58.4497,92.1703,19.86,63,75,1.95,RU,1693382909
492,west sedona,34.8672,-111.8054,26.71,43,0,4.63,US,1693382910
493,szydlowiec,51.2282,20.8611,19.06,86,100,2.75,PL,1693382910
494,vadso,70.0744,29.7487,15.49,82,20,3.09,NO,1693382911
495,thoen,17.6129,99.2161,25.48,96,100,0.34,TH,1693382912
496,olinda,-8.0089,-34.8553,25.85,83,40,3.09,BR,1693382912
497,am timan,11.0297,20.2827,21.02,94,100,2.63,TD,1693382913
498,almeirim,-1.5233,-52.5817,22.8,88,0,1.92,BR,1693382913
499,suva,-18.1416,178.4415,24.71,78,75,5.66,FJ,1693382624
500,el paujil,1.5701,-75.3286,21.08,89,3,0.85,CO,1693382914
501,revda,56.801,59.9303,13.69,60,80,4.78,RU,1693382915
502,riberalta,-10.9833,-66.1,25.08,57,11,0.91,BO,1693382915
503,saurimo,-9.6608,20.3916,24.18,41,0,3.09,AO,1693382916
504,santa barbara,34.7333,-120.0343,21.66,94,0,0.0,US,1693382916
505,kuala tungkal,-0.8167,103.4667,28.55,73,88,3.54,ID,1693382916
506,motueka,-41.1333,173.0167,6.89,95,15,2.01,NZ,1693382917
507,mazamari,-11.3258,-74.5308,22.51,72,51,0.99,PE,1693382917
508,talodi,10.6325,30.3797,27.6,67,99,3.06,SD,1693382918
509,quesnel,52.9999,-122.5029,14.01,92,100,1.88,CA,1693382919
510,queenstown,-31.8976,26.8753,22.54,15,0,6.87,ZA,1693382919
511,grand falls-windsor,48.9332,-55.6649,12.5,93,14,2.52,CA,1693382920
512,merizo village,13.2658,144.6691,26.85,97,100,7.18,GU,1693382921
513,odense,55.3959,10.3883,16.01,69,99,3.22,DK,1693382674
514,qarah zia' od din,38.8915,45.0255,25.48,45,77,2.32,IR,1693382922
515,bardai,11.65,7.2333,24.72,80,92,5.18,NG,1693382923
516,rexburg,43.826,-111.7897,20.99,28,0,4.63,US,1693382923
517,humaita,-7.5061,-63.0208,25.15,64,7,0.44,BR,1693382924
518,turan,16.0678,108.2208,31.99,62,40,5.66,VN,1693382484
519,sheridan,44.8333,-106.9173,23.9,36,0,6.69,US,1693382925
520,chizhou,30.6578,117.4831,20.33,94,100,2.23,CN,1693382675
521,karachi,24.9056,67.0822,30.9,55,75,6.17,PK,1693382522
522,odienne,9.51,-7.5692,21.58,93,100,0.58,CI,1693382926
523,mao,39.8885,4.2658,23.31,68,20,3.09,ES,1693382927
524,fomento,22.1039,-79.7217,25.86,96,100,2.57,CU,1693382928
525,funadhoo,6.15,73.2667,28.76,71,100,6.53,MV,1693382928
526,manicore,-5.8092,-61.3003,24.7,63,36,0.3,BR,1693382929
527,al mijlad,11.0333,27.7333,28.53,61,100,4.04,SD,1693382929
528,tefe,-3.3542,-64.7114,25.33,68,51,0.88,BR,1693382930
529,vuktyl,63.8567,57.3094,16.23,42,51,3.06,RU,1693382930
530,ostersund,63.1792,14.6357,12.56,100,100,2.06,SE,1693382931
531,stowbtsy,53.4785,26.7434,27.6,48,10,4.72,BY,1693382931
532,ad dilam,23.9915,47.1627,44.43,8,5,7.7,SA,1693382932
533,sur,22.5667,59.5289,35.77,45,11,3.35,OM,1693382933
534,waingapu,-9.6567,120.2641,28.31,50,4,8.61,ID,1693382933
535,zhalantun,48.0,122.7167,14.98,92,100,3.58,CN,1693382698
536,urangan,-25.3,152.9,19.93,75,0,5.38,AU,1693382934
537,faya-largeau,17.9257,19.1043,37.89,8,98,5.02,TD,1693382935
538,lamu,-2.2717,40.902,28.12,74,35,7.57,KE,1693382935
539,salinopolis,-0.6136,-47.3561,25.4,85,1,3.49,BR,1693382936
540,qaryat suluq,31.6682,20.2521,30.29,33,3,4.59,LY,1693382936
541,bawku,11.0616,-0.2417,26.07,79,93,3.43,GH,1693382937
542,dharur,18.8167,76.1167,30.47,45,45,3.5,IN,1693382937
543,bamboo flat,11.7,92.7167,30.05,70,75,4.63,IN,1693382938
544,kyshtovka,56.555,76.6271,23.61,45,100,7.87,RU,1693382938
545,kingscliff,-28.2667,153.5667,20.89,73,100,6.17,AU,1693382939
546,whangarei,-35.7317,174.3239,9.44,94,93,1.07,NZ,1693382777
547,yakeshi,49.2833,120.7333,17.48,77,100,2.7,CN,1693382940
548,senillosa,-39.0,-68.4167,10.41,51,80,9.87,AR,1693382941
549,carloforte,39.145,8.3058,23.15,60,5,5.48,IT,1693382942
550,chandler,33.3062,-111.8412,36.5,31,0,3.6,US,1693382942
551,rikaze,29.25,88.8833,23.38,24,6,2.63,CN,1693382798
552,monguno,12.6786,13.6079,30.12,57,99,7.93,NG,1693382944
553,turki,51.987,43.2731,19.39,38,13,2.78,RU,1693382944
554,pedernales,18.0384,-71.744,28.13,70,19,1.65,DO,1693382945
555,siguiri,11.6667,-9.5,22.84,91,92,0.86,GN,1693382945
556,port saint john's,-31.6229,29.5448,25.44,32,0,2.58,ZA,1693382946
557,laguna,38.421,-121.4238,23.38,62,0,0.0,US,1693382947
558,homer,59.6425,-151.5483,12.09,78,100,0.0,US,1693382947
559,santana,-0.0583,-51.1817,25.1,88,0,1.54,BR,1693382948
560,darzab,35.9774,65.3783,32.6,10,0,6.84,AF,1693382949
561,zhigalovo,54.8097,105.1578,29.7,30,4,0.95,RU,1693382949
562,arilje,43.7531,20.0956,17.2,54,98,0.45,RS,1693382950
563,gorazde,43.6669,18.9764,19.79,78,43,0.9,BA,1693382950
564,datong,40.0936,113.2914,25.51,23,12,1.26,CN,1693382699
565,sao geraldo do araguaia,-6.4006,-48.555,26.17,61,70,0.81,BR,1693382951
566,petropavlovka,50.6114,105.3196,25.96,42,0,2.95,RU,1693382952
567,kavaratti,10.5669,72.642,27.71,80,99,8.19,IN,1693382952
568,chui,-33.6971,-53.4616,9.39,95,0,2.25,UY,1693382952
569,dazhou,31.2159,107.5009,31.14,47,1,0.68,CN,1693382804
570,mossendjo,-2.9506,12.7261,24.67,71,68,1.98,CG,1693382954
571,vila velha,-20.3297,-40.2925,21.08,97,100,2.06,BR,1693382911
572,huoqiu chengguanzhen,32.3547,116.2939,29.36,50,90,2.76,CN,1693382954
573,vanino,49.0869,140.2543,13.36,99,100,1.3,RU,1693382955
